"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
950,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",950,"Ankiakabe",NA,"Fokontany","Commune"
951,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",951,"Antanambaon'Amberina",NA,"Fokontany","Commune"
952,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",952,"Antanandava",NA,"Fokontany","Commune"
953,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",953,"Antsatramidola",NA,"Fokontany","Commune"
954,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",954,"Antsiatsiaka",NA,"Fokontany","Commune"
955,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",955,"Antsirabe Afovoany",NA,"Fokontany","Commune"
956,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",956,"Antsoha",NA,"Fokontany","Commune"
957,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",957,"Kalandy",NA,"Fokontany","Commune"
958,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",958,"Manampaneva",NA,"Fokontany","Commune"
959,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",959,"Mandritsara",NA,"Fokontany","Commune"
960,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",960,"Marotandrano",NA,"Fokontany","Commune"
961,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",961,"Tsaratanana",NA,"Fokontany","Commune"
962,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",962,"Ambanjabe",NA,"Fokontany","Commune"
963,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",963,"Ambodimahabibo",NA,"Fokontany","Commune"
964,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",964,"Ambodisakoana",NA,"Fokontany","Commune"
965,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",965,"Ambodivongo",NA,"Fokontany","Commune"
966,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",966,"Amparihibe",NA,"Fokontany","Commune"
967,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",967,"Andranomeva",NA,"Fokontany","Commune"
968,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",968,"Boriziny CR",NA,"Fokontany","Commune"
969,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",969,"Boriziny CU",NA,"Fokontany","Commune"
970,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",970,"Leanja",NA,"Fokontany","Commune"
971,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",971,"Maevaranokely",NA,"Fokontany","Commune"
972,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",972,"Marovato",NA,"Fokontany","Commune"
973,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",973,"Tsarahasina",NA,"Fokontany","Commune"
974,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",974,"Tsaratanana",NA,"Fokontany","Commune"
975,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",975,"Tsiningia",NA,"Fokontany","Commune"
976,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",72,"Port Berg?",976,"Tsinjomitondraka",NA,"Fokontany","Commune"
977,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",977,"Ambandrika",NA,"Fokontany","Commune"
978,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",978,"Ambatondrazaka II",NA,"Fokontany","Commune"
979,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",979,"Ambatondrazaka I",NA,"Fokontany","Commune"
980,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",980,"Ambatosoratra",NA,"Fokontany","Commune"
981,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",981,"Ambohitsilaozana",NA,"Fokontany","Commune"
982,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",982,"Amparihitsokatra",NA,"Fokontany","Commune"
983,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",983,"Ampitatsimo",NA,"Fokontany","Commune"
984,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",984,"Andilanatoby",NA,"Fokontany","Commune"
985,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",985,"Andromba",NA,"Fokontany","Commune"
986,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",986,"Antanadava",NA,"Fokontany","Commune"
987,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",987,"Antsangatsanga",NA,"Fokontany","Commune"
988,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",988,"Bejofo",NA,"Fokontany","Commune"
989,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",989,"Didy",NA,"Fokontany","Commune"
990,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",990,"Feramanga nord",NA,"Fokontany","Commune"
991,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",991,"Ilafy",NA,"Fokontany","Commune"
992,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",992,"Imerimandroso",NA,"Fokontany","Commune"
993,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",993,"Manakambahiny Andrefana",NA,"Fokontany","Commune"
994,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",994,"Manakambahiny Est",NA,"Fokontany","Commune"
995,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",995,"Soalazaina",NA,"Fokontany","Commune"
996,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",73,"Ambatondrazaka",996,"Tanambao Besakay",NA,"Fokontany","Commune"
997,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",997,"Ambatomainty",NA,"Fokontany","Commune"
998,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",998,"Amboavory",NA,"Fokontany","Commune"
999,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",999,"Ambodimanga",NA,"Fokontany","Commune"
1000,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1000,"Ambohijanahary",NA,"Fokontany","Commune"
1001,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1001,"Ambohimandroso I",NA,"Fokontany","Commune"
1002,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1002,"Ambohitrarivo",NA,"Fokontany","Commune"
1003,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1003,"Amparafaravola",NA,"Fokontany","Commune"
1004,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1004,"Ampasikely",NA,"Fokontany","Commune"
1005,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1005,"Andilana Nord",NA,"Fokontany","Commune"
1006,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1006,"Andrebakely II",NA,"Fokontany","Commune"
1007,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1007,"Andrebakely I",NA,"Fokontany","Commune"
1008,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1008,"Anororo",NA,"Fokontany","Commune"
1009,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1009,"Beanana",NA,"Fokontany","Commune"
1010,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1010,"Bedidy",NA,"Fokontany","Commune"
1011,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1011,"Morarano Chrome",NA,"Fokontany","Commune"
1012,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1012,"Ranomainty Tsarahonenana",NA,"Fokontany","Commune"
1013,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1013,"Sahamamy",NA,"Fokontany","Commune"
1014,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1014,"Tanambe",NA,"Fokontany","Commune"
1015,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1015,"Vohimenakely",NA,"Fokontany","Commune"
1016,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",74,"Amparafaravola",1016,"Vohitsara",NA,"Fokontany","Commune"
1017,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",75,"Andilamena",1017,"Andilamena",NA,"Fokontany","Commune"
1018,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",75,"Andilamena",1018,"Antanimenabaka",NA,"Fokontany","Commune"
1019,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",75,"Andilamena",1019,"Bemaitso",NA,"Fokontany","Commune"
1020,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",75,"Andilamena",1020,"Maitsokely",NA,"Fokontany","Commune"
1021,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",75,"Andilamena",1021,"Maroadabo",NA,"Fokontany","Commune"
1022,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",75,"Andilamena",1022,"Marovato",NA,"Fokontany","Commune"
1023,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",75,"Andilamena",1023,"Miarinarivo",NA,"Fokontany","Commune"
1024,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",75,"Andilamena",1024,"Tanananifololahy",NA,"Fokontany","Commune"
1025,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",76,"Anosibe",1025,"Ambalaomby",NA,"Fokontany","Commune"
1026,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",76,"Anosibe",1026,"Ambatoharanana",NA,"Fokontany","Commune"
1027,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",76,"Anosibe",1027,"Ampandroantraka",NA,"Fokontany","Commune"
1028,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",76,"Anosibe",1028,"Ampasimaneva",NA,"Fokontany","Commune"
1029,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",76,"Anosibe",1029,"Anosibe An'ala",NA,"Fokontany","Commune"
1030,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",76,"Anosibe",1030,"Antandrokomby",NA,"Fokontany","Commune"
1031,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",76,"Anosibe",1031,"Longozabe",NA,"Fokontany","Commune"
1032,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",76,"Anosibe",1032,"Niarovana",NA,"Fokontany","Commune"
1033,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",76,"Anosibe",1033,"Tratramarina",NA,"Fokontany","Commune"
1034,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1034,"Ambatovola",NA,"Fokontany","Commune"
1035,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1035,"Amboasary",NA,"Fokontany","Commune"
1036,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1036,"Ambohibary",NA,"Fokontany","Commune"
1037,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1037,"Ambohidronono",NA,"Fokontany","Commune"
1038,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1038,"Ampasimpotsy",NA,"Fokontany","Commune"
1039,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1039,"Andaingo",NA,"Fokontany","Commune"
1040,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1040,"Andasibe",NA,"Fokontany","Commune"
1041,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1041,"Anosibe Ifody",NA,"Fokontany","Commune"
1042,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1042,"Antanandava",NA,"Fokontany","Commune"
1043,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1043,"Antaniditra",NA,"Fokontany","Commune"
1044,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1044,"Beforona",NA,"Fokontany","Commune"
1045,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1045,"Belavabary",NA,"Fokontany","Commune"
1046,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1046,"Beparasy",NA,"Fokontany","Commune"
1047,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1047,"Fierenana",NA,"Fokontany","Commune"
1048,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1048,"Lakato",NA,"Fokontany","Commune"
1049,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1049,"Mandialaza",NA,"Fokontany","Commune"
1050,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1050,"Moramanga",NA,"Fokontany","Commune"
1051,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1051,"Morarano",NA,"Fokontany","Commune"
1052,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1052,"Sabotsy Anjiro",NA,"Fokontany","Commune"
1053,134,"MDG","Madagascar",5,"Toamasina",16,"Alaotra-Mangoro",77,"Moramanga",1053,"Vodiriana",NA,"Fokontany","Commune"
1054,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1054,"Ambatoharanana",NA,"Fokontany","Commune"
1055,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1055,"Ambodimanga II",NA,"Fokontany","Commune"
1056,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1056,"Ampasimbe Manantsatrana",NA,"Fokontany","Commune"
1057,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1057,"Ampasina Maningory",NA,"Fokontany","Commune"
1058,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1058,"Antsiatsiaka",NA,"Fokontany","Commune"
1059,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1059,"Fenerive Ville",NA,"Fokontany","Commune"
1060,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1060,"Fenoarivo",NA,"Fokontany","Commune"
1061,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1061,"Mahambo",NA,"Fokontany","Commune"
1062,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1062,"Miorimivalana",NA,"Fokontany","Commune"
1063,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1063,"Saranambana",NA,"Fokontany","Commune"
1064,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1064,"Vohilengo",NA,"Fokontany","Commune"
1065,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",78,"Fenoarivo Atsinanana",1065,"Vohipeno",NA,"Fokontany","Commune"
1066,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1066,"Ambodiampana",NA,"Fokontany","Commune"
1067,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1067,"Ambodivoanio",NA,"Fokontany","Commune"
1068,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1068,"Andasibe",NA,"Fokontany","Commune"
1069,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1069,"Antanambaobe",NA,"Fokontany","Commune"
1070,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1070,"Antanambe",NA,"Fokontany","Commune"
1071,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1071,"Manambolosy",NA,"Fokontany","Commune"
1072,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1072,"Mananara Avaratra",NA,"Fokontany","Commune"
1073,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1073,"Sandrakatsy",NA,"Fokontany","Commune"
1074,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1074,"Saromaona",NA,"Fokontany","Commune"
1075,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1075,"Tanibe",NA,"Fokontany","Commune"
1076,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",79,"Mananara",1076,"Vanono",NA,"Fokontany","Commune"
1077,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1077,"Ambinanitelo",NA,"Fokontany","Commune"
1078,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1078,"Ambodimanga",NA,"Fokontany","Commune"
1079,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1079,"Androndrona Anava",NA,"Fokontany","Commune"
1080,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1080,"Anjahana",NA,"Fokontany","Commune"
1081,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1081,"Anjanazana",NA,"Fokontany","Commune"
1082,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1082,"Ankofa",NA,"Fokontany","Commune"
1083,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1083,"Antakotako",NA,"Fokontany","Commune"
1084,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1084,"Antsirabe Sahatany",NA,"Fokontany","Commune"
1085,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1085,"Mahalevona",NA,"Fokontany","Commune"
1086,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1086,"Manambolo",NA,"Fokontany","Commune"
1087,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1087,"Maroantsetra",NA,"Fokontany","Commune"
1088,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1088,"Rantabe",NA,"Fokontany","Commune"
1089,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",80,"Maroansetra",1089,"Voloina",NA,"Fokontany","Commune"
1090,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",81,"Nosy-Boraha (St. Marie)",1090,"Ambodifototra",NA,"Fokontany","Commune"
1091,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",81,"Nosy-Boraha (St. Marie)",1091,"Lonkintsy",NA,"Fokontany","Commune"
1092,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",82,"Soanierana-Ivongo",1092,"Ambahoabe",NA,"Fokontany","Commune"
1093,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",82,"Soanierana-Ivongo",1093,"Ambodiampana",NA,"Fokontany","Commune"
1094,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",82,"Soanierana-Ivongo",1094,"Andapafito",NA,"Fokontany","Commune"
1095,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",82,"Soanierana-Ivongo",1095,"Antanifotsy",NA,"Fokontany","Commune"
1096,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",82,"Soanierana-Ivongo",1096,"Antenina",NA,"Fokontany","Commune"
1097,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",82,"Soanierana-Ivongo",1097,"Fotsialanana",NA,"Fokontany","Commune"
1098,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",82,"Soanierana-Ivongo",1098,"Manompana",NA,"Fokontany","Commune"
1099,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",82,"Soanierana-Ivongo",1099,"Soanierana Ivongo",NA,"Fokontany","Commune"
1100,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1100,"Ambatoharanana",NA,"Fokontany","Commune"
1101,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1101,"Ambodimangavalo",NA,"Fokontany","Commune"
1102,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1102,"Ambohibe",NA,"Fokontany","Commune"
1103,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1103,"Ampasimazava",NA,"Fokontany","Commune"
1104,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1104,"Andasibe",NA,"Fokontany","Commune"
1105,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1105,"Anjahambe",NA,"Fokontany","Commune"
1106,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1106,"Mahanoro",NA,"Fokontany","Commune"
1107,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1107,"Maromitety",NA,"Fokontany","Commune"
1108,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1108,"Miarinarivo",NA,"Fokontany","Commune"
1109,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1109,"Sahatavy",NA,"Fokontany","Commune"
1110,134,"MDG","Madagascar",5,"Toamasina",17,"Analanjirofo",83,"Vavatenina",1110,"Vavatenina",NA,"Fokontany","Commune"
1111,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1111,"Ambalarondra",NA,"Fokontany","Commune"
1112,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1112,"Ambinaninony",NA,"Fokontany","Commune"
1113,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1113,"Ambohimanana",NA,"Fokontany","Commune"
1114,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1114,"Ampasimbe",NA,"Fokontany","Commune"
1115,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1115,"Andekaleka",NA,"Fokontany","Commune"
1116,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1116,"Andevoranto",NA,"Fokontany","Commune"
1117,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1117,"Anivorano Est",NA,"Fokontany","Commune"
1118,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1118,"Anjahamana",NA,"Fokontany","Commune"
1119,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1119,"Brickaville",NA,"Fokontany","Commune"
1120,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1120,"Fanasana",NA,"Fokontany","Commune"
1121,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1121,"Fetraomby",NA,"Fokontany","Commune"
1122,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1122,"Lohariandava",NA,"Fokontany","Commune"
1123,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1123,"Mahatsara",NA,"Fokontany","Commune"
1124,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1124,"Maroseranana",NA,"Fokontany","Commune"
1125,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1125,"Ranomafana Est",NA,"Fokontany","Commune"
1126,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1126,"Razanaka",NA,"Fokontany","Commune"
1127,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",84,"Ampasimanolotra",1127,"Vohitranivona",NA,"Fokontany","Commune"
1128,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",85,"Antanambao manampotsy",1128,"Antanambao Manampotsy",NA,"Fokontany","Commune"
1129,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",85,"Antanambao manampotsy",1129,"Antanandehibe",NA,"Fokontany","Commune"
1130,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",85,"Antanambao manampotsy",1130,"Mahela",NA,"Fokontany","Commune"
1131,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",85,"Antanambao manampotsy",1131,"Manakana",NA,"Fokontany","Commune"
1132,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",85,"Antanambao manampotsy",1132,"Saivaza",NA,"Fokontany","Commune"
1133,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",86,"Mahanoro",1133,"Ambinanidilana",NA,"Fokontany","Commune"
1134,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",86,"Mahanoro",1134,"Ambinanindrano",NA,"Fokontany","Commune"
1135,134,"MDG","Madagascar",5,"Toamasina",18,"Atsinanana",86,"Mahanoro",1135,"Ambodibonara",NA,"Fokontany","Commune"
